ref_name,isolate_name,baseline_isolate_name,cell_line,experiment,passage_cmp,passage,passage_unknown,cumulative_culture_time_cmp,cumulative_culture_time,cumulative_culture_time_unit,cumulative_culture_time_unknown,section
Kobayashi11,ivsel:Kobayashi11|DTG|exp:1|p4,IIIB,MT-2,1,=,4,False,=,14,day,False,Table 2
Kobayashi11,ivsel:Kobayashi11|DTG|exp:1|p8,IIIB,MT-2,1,=,8,False,=,28,day,False,Table 2
Kobayashi11,ivsel:Kobayashi11|DTG|exp:1|p12,IIIB,MT-2,1,=,12,False,=,42,day,False,Table 2
Kobayashi11,ivsel:Kobayashi11|DTG|exp:1|p16,IIIB,MT-2,1,=,16,False,=,56,day,False,Table 2
Kobayashi11,ivsel:Kobayashi11|DTG|exp:1|p20,IIIB,MT-2,1,=,20,False,=,70,day,False,Table 2
Kobayashi11,ivsel:Kobayashi11|DTG|exp:1|p24,IIIB,MT-2,1,=,24,False,=,84,day,False,Table 2
Kobayashi11,ivsel:Kobayashi11|DTG|exp:1|p28,IIIB,MT-2,1,=,28,False,=,98,day,False,Table 2
Kobayashi11,ivsel:Kobayashi11|DTG|exp:1|p32,IIIB,MT-2,1,=,32,False,=,112,day,False,Table 2
Kobayashi11,ivsel:Kobayashi11|RAL|exp:1|p4,IIIB,MT-2,1,=,4,False,=,14,day,False,Table 2
Kobayashi11,ivsel:Kobayashi11|RAL|exp:1|p8,IIIB,MT-2,1,=,8,False,=,28,day,False,Table 2
Kobayashi11,ivsel:Kobayashi11|RAL|exp:1|p12,IIIB,MT-2,1,=,12,False,=,42,day,False,Table 2
Kobayashi11,ivsel:Kobayashi11|RAL|exp:1|p16,IIIB,MT-2,1,=,16,False,=,56,day,False,Table 2
Kobayashi11,ivsel:Kobayashi11|RAL|exp:1|p20,IIIB,MT-2,1,=,20,False,=,70,day,False,Table 2
Kobayashi11,ivsel:Kobayashi11|RAL|exp:1|p24,IIIB,MT-2,1,=,24,False,=,84,day,False,Table 2
Kobayashi11,ivsel:Kobayashi11|3TC|exp:1|p4,IIIB,MT-2,1,=,4,False,=,14,day,False,Table 2
Kobayashi11,ivsel:Kobayashi11|3TC|exp:1|p8,IIIB,MT-2,1,=,8,False,=,28,day,False,Table 2
Kobayashi11,ivsel:Kobayashi11|3TC|exp:1|p12,IIIB,MT-2,1,=,12,False,=,42,day,False,Table 2
