ref_name,isolate_name,baseline_isolate_name,cell_line,experiment,passage_cmp,passage,passage_unknown,cumulative_culture_time_cmp,cumulative_culture_time,cumulative_culture_time_unit,cumulative_culture_time_unknown,section
Kobayashi08,ivsel:Kobayashi08|S-1360|exp:Mixed|p4,IIIB,MT-2,Mixed,=,4,False,=,14,day,False,Table 1
Kobayashi08,ivsel:Kobayashi08|S-1360|exp:Mixed|p8,IIIB,MT-2,Mixed,=,8,False,=,27,day,False,Table 1
Kobayashi08,ivsel:Kobayashi08|S-1360|exp:Mixed|p11,IIIB,MT-2,Mixed,=,11,False,=,39,day,False,Table 1
Kobayashi08,ivsel:Kobayashi08|S-1360|exp:Mixed|p14,IIIB,MT-2,Mixed,=,14,False,=,48,day,False,Table 1
Kobayashi08,ivsel:Kobayashi08|Capravirine|exp:Mixed|p4,IIIB,MT-2,Mixed,=,4,False,=,14,day,False,Table 1
Kobayashi08,ivsel:Kobayashi08|Capravirine|exp:Mixed|p8,IIIB,MT-2,Mixed,=,8,False,=,27,day,False,Table 1
Kobayashi08,ivsel:Kobayashi08|Capravirine|exp:Mixed|p11,IIIB,MT-2,Mixed,=,11,False,=,39,day,False,Table 1
Kobayashi08,ivsel:Kobayashi08|Capravirine|exp:Mixed|p14,IIIB,MT-2,Mixed,=,14,False,=,48,day,False,Table 1
Kobayashi08,ivsel:Kobayashi08|EFV|exp:Mixed|p4,IIIB,MT-2,Mixed,=,4,False,=,14,day,False,Table 1
Kobayashi08,ivsel:Kobayashi08|EFV|exp:Mixed|p8,IIIB,MT-2,Mixed,=,8,False,=,27,day,False,Table 1
Kobayashi08,ivsel:Kobayashi08|EFV|exp:Mixed|p11,IIIB,MT-2,Mixed,=,11,False,=,39,day,False,Table 1
Kobayashi08,ivsel:Kobayashi08|EFV|exp:Mixed|p14,IIIB,MT-2,Mixed,=,14,False,=,48,day,False,Table 1
Kobayashi08,ivsel:Kobayashi08|NVP|exp:Mixed|p4,IIIB,MT-2,Mixed,=,4,False,=,14,day,False,Table 1
Kobayashi08,ivsel:Kobayashi08|NVP|exp:Mixed|p8,IIIB,MT-2,Mixed,=,8,False,=,27,day,False,Table 1
Kobayashi08,ivsel:Kobayashi08|Naphthyridinone|exp:Mixed|p8,IIIB,MT-2,Mixed,=,8,False,=,28,day,False,Table 4
Kobayashi08,ivsel:Kobayashi08|Naphthyridinone|exp:Mixed|p12,IIIB,MT-2,Mixed,=,12,False,=,42,day,False,Table 4
Kobayashi08,ivsel:Kobayashi08|Naphthyridinone|exp:Mixed|p16,IIIB,MT-2,Mixed,=,16,False,=,56,day,False,Table 4
Kobayashi08,ivsel:Kobayashi08|Naphthyridinone|exp:Mixed|p20,IIIB,MT-2,Mixed,=,20,False,=,70,day,False,Table 4
Kobayashi08,ivsel:Kobayashi08|Naphthyridinone|exp:Mixed|p24,IIIB,MT-2,Mixed,=,24,False,=,84,day,False,Table 4
Kobayashi08,ivsel:Kobayashi08|RAL|exp:Mixed|p4,IIIB,MT-2,Mixed,=,4,False,~,14,day,False,Table 4
Kobayashi08,ivsel:Kobayashi08|RAL|exp:Mixed|p8,IIIB,MT-2,Mixed,=,8,False,=,28,day,False,Table 4
Kobayashi08,ivsel:Kobayashi08|RAL|exp:Mixed|p12,IIIB,MT-2,Mixed,=,12,False,=,42,day,False,Table 4
